$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P0;P max
KOCIN;HRACHOLUSKY;Wasserspeicher;C;E003;380;-1,91;18;18
KRASIKOV;PASTVINY;Pumpspeicher;C;E003;380;-3;10;10
MELNIK;MELNIK;Braunkohle;C;E001;380;36,615;537,1131;1238
NEZNASOV;OPATOVICE;Braunkohle;C;E001;380;62,115;320,5634;614
OPOCINEK;PRACOV;Wasserspeicher;C;E003;220;0;17;17
POCERADY;POCERADY;Braunkohle;C;E001;380;372,615;508,6617;1243
PROSENICE;MORAVSKE;Braunkohle;C;E001;380;24,615;177,7692;293
PRUNEROV;PRUNEROV;Braunkohle;C;E001;380;525,615;664,7242;1753
SOKOLNICE;HODONIN;Braunkohle;C;E001;380;0;99,173;163
TEMELIN;TEMELIN;KKW;C;E001;380;1309;1870;1870
TISOVA;TISOVA;Braunkohle;C;E001;220;162,615;257,6646;543
TUSIMICE;TUSIMICE;Braunkohle;C;E001;380;252,615;367,7561;843
TYNEC;KOLIN;Braunkohle;C;E001;380;17,415;36,9088;59
VRESOVA;VRESOVA;Braunkohle;C;E001;220;198,615;302,5754;663
ALTEN;string;Pumpspeicher;D;E003;string;0;2104;2104
ATKSH;string;Wasserspeicher;D;E003;string;0;310;310
AUDOR;string;Öl;D;E001;string;17,4;17,4;87
BASF;string;Gas;D;E001;string;32;45,9858;160
BECHT;string;Gas;D;E001;string;11;20,8813;55
BERGM;string;Steinkohle;D;E001;string;103,5;345;345
BERGS;string;Gas;D;E001;string;2,44;6,9343;13
BERTRANGE;LEUDELANGE;Müll;D;E001;220;0;47;47
BEXBA;string;Steinkohle;D;E001;string;216,3;721;721
BIBLI;string;KKW;D;E001;string;802,2;2386;2386
BISCH;string;Gas;D;E001;string;67;80,9537;335
BIXTE;string;Pumpspeicher;D;E003;string;0;8;8
BLOCK;string;Steinkohle;D;E001;string;17,6;210,8748;475
BOCHU;string;Steinkohle;D;E001;string;39,9;413;413
BOXBE;string;Braunkohle;D;E001;string;0;2,7803e-08;1787
BRAUW;string;Braunkohle;D;E001;string;0;3,7055e-08;842
BROKD;string;KKW;D;E001;string;987;1410;1410
BRUNS;string;Öl;D;E001;string;12,7;821,8;1027
CHARL;string;Gas;D;E001;string;14;202,2217;643
DAXLA;string;Gas;D;E001;string;70,6;589,4735;858
DOLLE;string;Steinkohle;D;E001;string;10,1;280,2;362
ELMEN;string;Steinkohle;D;E001;string;44,7;473;473
EMDEN;string;Gas;D;E001;string;10;19,5382;50
ERFUR;string;Pumpspeicher;D;E003;string;0;756;756
ESCH;TWINERG;GuD;D;E001;220;82,934;96,5662;415
ETZEN;string;Pumpspeicher;D;E003;string;0;254;254
FARGE;string;Steinkohle;D;E001;string;105;350;350
FLEBOUR;ESCH-SUR-SURE;Wasserspeicher;D;E003;220;0;13;13
FRANF;string;Steinkohle;D;E001;string;11,2;140,0508;287
GAREN;string;Gas;D;E001;string;83,4;97,0258;417
GERST;string;Steinkohle;D;E001;string;11;1283,3354;2307
GOHRP;string;Braunkohle;D;E001;string;0;6,4841e-08;1231
GRAFE;string;KKW;D;E001;string;892,5;1275;1275
GROHN;string;KKW;D;E001;string;952;1360;1360
GROSG;string;Öl;D;E001;string;17;69,4;347
GROSK;string;Steinkohle;D;E001;string;74,7;1189,6912;1674
GUNDE;string;Steinkohle;D;E001;string;33,6;2818,7961;3292
GURTW;string;Pumpspeicher;D;E003;string;0;1820;1820
HALFE;string;Braunkohle;D;E001;string;0;9,2566e-09;85
HAMBO;string;Steinkohle;D;E001;string;22,5;194;194
HANEK;string;Gas;D;E001;string;11;1540,4921;2149
HANNO;string;Gas;D;E001;string;20,4;93,1664;332
HBORN;string;Gas;D;E001;string;18;76,9308;255
HEILB;string;Steinkohle;D;E001;string;25,5;390;390
HELMS;string;Braunkohle;D;E001;string;0;9,2668e-09;352
HERNE;string;Steinkohle;D;E001;string;3,4;118,4;132
HEYDE;string;Steinkohle;D;E001;string;2,4;983,0346;1197
HOHEN;string;Öl;D;E001;string;15,48;15,48;78
HUNTO;string;Gas;D;E001;string;64,2;78,2177;321
INGOL;string;Öl;D;E001;string;77,2;154,4;772
IRSCH;string;Gas;D;E001;string;4,6;105,8325;461
ISAR;string;KKW;D;E001;string;614,6;2288;2288
ITZEH;string;Öl;D;E001;string;17,6;17,6;88
JAENS;string;Braunkohle;D;E001;string;0;5,5605e-08;2790
KIEL;string;Steinkohle;D;E001;string;96,9;323;323
KLOST;string;Pumpspeicher;D;E003;string;0;160;160
KNAPS;string;Braunkohle;D;E001;string;0;173,3621;852
KOEPC;string;Pumpspeicher;D;E003;string;0;631;631
KRIEG;string;Gas;D;E001;string;10,6;212,2504;876
KRUCK;string;Gas;D;E001;string;2,4;558,0911;714
KRUEM;string;KKW;D;E001;string;0;1340;1340
KUEHM;string;Pumpspeicher;D;E003;string;0;720;720
KUPFE;string;Gas;D;E001;string;11,4;21,4125;57
KUSEN;string;Steinkohle;D;E001;string;103,5;690;690
LANDE;string;Gas;D;E001;string;100;113,4135;500
LAUCH;string;Braunkohle;D;E001;string;0;24;1178
LEUPO;string;Wasserspeicher;D;E003;string;0;46;46
LIPPB;string;Steinkohle;D;E001;string;0;596;596
LUDER;string;Pumpspeicher;D;E003;string;0;320;320
MALCH;string;Gas;D;E001;string;7,5;64,3052;152
MARIE;string;Öl;D;E001;string;4,64;18,56;96
MARKB;string;Pumpspeicher;D;E003;string;0;2092;2092
MEHRU;string;Steinkohle;D;E001;string;207;690;690
MENGE;string;Steinkohle;D;E001;string;215,1;717;717
METZI;string;Pumpspeicher;D;E003;string;0;180;180
MITTE;string;Gas;D;E001;string;10,2;211,7432;635
MOELL;string;Steinkohle;D;E001;string;95,4;640;640
MUEND;string;Gas;D;E001;string;60,6;74,7;303
NDVIE;string;Steinkohle;D;E001;string;31;322,9111;433
NECKA;string;KKW;D;E001;string;27;2378;2486
NEURO;string;Steinkohle;D;E001;string;60,75;1063;1063
NIEDS;string;Pumpspeicher;D;E003;string;0;2192;2192
NWIES;string;Gas;D;E001;string;0;21,5299;115
OBERN;string;Wasserspeicher;D;E003;string;0;72;72
OBERZ;string;Gas;D;E001;string;0;137,2636;2600
OPLAD;string;Braunkohle;D;E001;string;0;8,3364;1081
OSTER;string;Gas;D;E001;string;0;121,8555;581
PHILI;string;KKW;D;E001;string;623;2292;2292
PLEIN;string;Öl;D;E001;string;138,8;138,8;694
POEPI;string;Steinkohle;D;E001;string;103,5;345;345
POLSU;string;Steinkohle;D;E001;string;103,5;1021;1021
PULGA;string;Braunkohle;D;E001;string;0;1,8537e-08;1750
RAITE;string;Gas;D;E001;string;15;52,1873;150
REMPT;string;Pumpspeicher;D;E003;string;0;160;160
REUTE;string;Steinkohle;D;E001;string;6;282;282
RHEIN;string;Gas;D;E001;string;8;210,8866;407
ROMME;string;Braunkohle;D;E001;string;0;1,1119e-07;5253
ROOST;REDANGE;Gas;D;E001;220;7,534;16,1063;38
ROSTO;string;Steinkohle;D;E001;string;152,4;508;508
ROXEL;string;Öl;D;E001;string;4,66;13,98;72
SCHOL;string;Steinkohle;D;E001;string;21;70;70
SIEGB;string;Braunkohle;D;E001;string;0;9,2606e-09;118
STREU;string;Pumpspeicher;D;E003;string;0;40;40
SWPUM;string;Braunkohle;D;E001;string;0;1,8536e-08;1536
THYRO;string;Gas;D;E001;string;7,3;127,4261;300
TIENG;string;Gas;D;E001;string;0;956,7484;980
UCHTE;string;Gas;D;E001;string;25;694,2432;781
UENTR;string;Gas;D;E001;string;167,6;181,0012;838
UNTER;string;KKW;D;E001;string;941,5;1345;1345
URBER;string;Pumpspeicher;D;E003;string;0;440;440
VELTH;string;Steinkohle;D;E001;string;13;500,4661;796
VIANDEN;VIANDEN;Pumpspeicher;D;E003;220;-850;1096;1096
WALDE;string;Wasserspeicher;D;E003;string;0;1266;1266
WALSU;string;Steinkohle;D;E001;string;38,7;628;628
WENDL;string;Gas;D;E001;string;10;393,5528;553
WESTE;string;Steinkohle;D;E001;string;238,2;794;794
WILHE;string;Steinkohle;D;E001;string;11,2;768,2;813
ZENSE;string;Steinkohle;D;E001;string;208,5;1390;1390
ZUKUN;string;Laufwasser;D;E001;string;0;28;28
AMAGER;AMAGERVAERKET;Steinkohle;DK_O;E001;150;122,445;409;409
ASNAES POWER STATION;ASNAESVAERKET;Ölschiefer;DK_O;E001;380;211,03;391,0052;1056
AVEDÖRE POWER STATION;AVEDÖRE VAERKET;Gas;DK_O;E001;380;161,63;809;809
BORUP;HILLERÖD;Gas;DK_O;E001;150;15,03;76;76
GLENTEGÄRD;DTU;Gas;DK_O;E001;380;7,23;37;37
H. C. ÖRSTED POWER STATION;H. C. ÖRSTED VAERKET;Gas;DK_O;E001;380;26,23;132;132
HASLEV;HASLEV;Heizkraftwerk;DK_O;E001;150;0;4;4
HEJNINGE;SLAGELSE;Heizkraftwerk;DK_O;E001;150;0;10;10
KYNDBY;KYNDBYVAERKET;Öl;DK_O;E001;380;134,83;288,0968;675
RINGSTED;RINGSTED;Gas;DK_O;E001;150;1,83;10;10
STIGSNAES;STIGSNAESVAERKET;Steinkohle;DK_O;E001;150;122,145;408;408
SVANEMÖLLE;SVANEMÖLLEVAERKET;Steinkohle;DK_O;E001;150;23,745;80;80
TEGLSTRUPGÄRD;HELSINGÖR;Gas;DK_O;E001;150;11,03;56;56
VALSEVAERKET;HELSINGE;Gas;DK_O;E001;150;0,25;2;2
VESTLOLLAND;MARIBO;Heizkraftwerk;DK_O;E001;150;0;8;8
ABILDSKOV;GLAMSBJERG;Gas;DK_W;E001;150;0,37;0,37;2
AMAGER;AMAGERVAERKET;Steinkohle;DK_W;E001;150;122,445;204,9786;409
ASNAES POWER STATION;ASNAESVAERKET;Ölschiefer;DK_W;E001;380;211,03;211,03;1056
AVEDÖRE POWER STATION;AVEDÖRE VAERKET;Gas;DK_W;E001;380;161,63;161,63;809
BORUP;HILLERÖD;Gas;DK_W;E001;150;15,03;15,03;76
BREDEKAER;HJÖRRING;Gas;DK_W;E001;150;11,63;11,63;59
ENSTED;ENSTED VAERKET;Steinkohle;DK_W;E001;220;186,945;314,2113;624
ESBJERG;ESBJERG VAERKET;Steinkohle;DK_W;E001;150;112,845;190,9369;377
FYNS;FYNS VAERKET;Steinkohle;DK_W;E001;380;201,945;349,3706;674
GLENTEGÄRD;DTU;Gas;DK_W;E001;380;7,23;7,23;37
H. C. ÖRSTED POWER STATION;H. C. ÖRSTED VAERKET;Gas;DK_W;E001;380;26,23;26,23;132
HASLEV;HASLEV;Heizkraftwerk;DK_W;E001;150;0;4;4
HATTING;HORSENS;Müll;DK_W;E001;150;0;34;34
HEJNINGE;SLAGELSE;Heizkraftwerk;DK_W;E001;150;0;10;10
HERNING;HERNING;Gas;DK_W;E001;150;17,43;17,43;88
KYNDBY;KYNDBYVAERKET;Öl;DK_W;E001;380;134,83;134,83;675
LYKKEGÄRD;BRAMMING;Gas;DK_W;E001;150;2,77;2,77;14
MAGSTRUP;HADERSLEV;Müll;DK_W;E001;150;0;2;2
MOSELUND;RANDERS;Steinkohle;DK_W;E001;150;15,045;33,8406;51
NIBSTRUP;TAARS;Gas;DK_W;E001;150;0,63;0,63;4
NORDJYLLANDS;NORDJYLLANDS VAERKET 1;Steinkohle;DK_W;E001;380;197,445;338,6326;659
RINGSTED;RINGSTED;Gas;DK_W;E001;150;1,83;1,83;10
SKAERBAEKVAERKET;SKAERBAEKVAERKET;Gas;DK_W;E001;380;78,03;78,03;391
STIGSNAES;STIGSNAESVAERKET;Steinkohle;DK_W;E001;150;122,145;204,5374;408
STRUER;MÄBJERG;Heizkraftwerk;DK_W;E001;150;0;27;27
STUDSTRUP;STUDSTRUPVAERKET;Ölschiefer;DK_W;E001;380;139,63;139,63;699
SVANEMÖLLE;SVANEMÖLLEVAERKET;Steinkohle;DK_W;E001;150;23,745;51,0699;80
SVENDBORG;RUDKÖBING;Heizkraftwerk;DK_W;E001;150;0;1;1
TANGE;BJERRINGBRO;Gas;DK_W;E001;150;0;12,03;21
TEGLSTRUPGÄRD;HELSINGÖR;Gas;DK_W;E001;150;11,03;11,03;56
THYREGOD;NÖRRE SNEDE;Gas;DK_W;E001;150;0,35;0,92;5
VALSEVAERKET;HELSINGE;Gas;DK_W;E001;150;0,25;0,25;2
VESTLOLLAND;MARIBO;Heizkraftwerk;DK_W;E001;150;0;8;8
ÄSTRUP;GRENÄ;Heizkraftwerk;DK_W;E001;150;0;17;17
ARAMON;ARAMON;Öl;F;E001;380;297,186;297,186;1486
ARRIGHI;ARRIGHI;Gas;F;E001;220;67,186;67,186;336
ASTON;ASTON;Wasserspeicher;F;E003;220;0;156;156
AUSSOIS;AUSSOIS;Wasserspeicher;F;E003;220;0;238;238
BAIXAS;CALCE;Müll;F;E001;380;0;108;108
BATZENDORF;SCHWEIGHOUSE-SUR-MODER;Müll;F;E001;220;0;89;89
BAYET;BAYET;Gas;F;E001;380;98,786;98,786;494
BEAUCHAMPS;IKOS - FRESNOY FOLNY;Gas;F;E001;220;17,366;17,366;87
BEAUREGARD;BLOIS;Müll;F;E001;220;0;92;92
BELLEVILLE;BELLEVILLE;KKW;F;E001;380;1834;2620;2620
BERANVILLE;EVREUX;Müll;F;E001;220;0;93;93
BIANCON;ST. CASSIEN;Wasserspeicher;F;E003;380;0;61;61
BRAEK;BRAEK;Gas;F;E001;220;177,186;177,186;886
BRENNILIS;BRENNILIS;Gas;F;E001;220;76,186;76,186;381
BROMMAT;BROMMAT;Wasserspeicher;F;E003;380;0;484;484
CAEN;LDC;Gas;F;E001;220;17,246;17,246;87
CANTEGRIT;PONTENX-LES-FORGES;Müll;F;E001;380;0;89;89
CATTENOM;CATTENOM;KKW;F;E001;380;3640;5200;5200
CERGY;AZALYS;Müll;F;E001;380;0;96;96
CHALON;CHAGNY;Gas;F;E001;220;17,426;17,426;88
CHATEAURENARD;AVIGNON-VEDENE;Müll;F;E001;220;0;99;99
CHINON B;CHINON;KKW;F;E001;380;2534;3620;3620
CHOOZ B;CHOOZ B;KKW;F;E001;380;2100;3000;3000
CIVAUX;CIVAUX;KKW;F;E001;380;2093;2990;2990
CIZE;CIZE-BOLOZON;Wasserspeicher;F;E003;220;0;81;81
CORDEMAIS;CORDEMAIS-POSTE;Steinkohle;F;E001;380;805,779;896,2541;2686
CORMEILLES;ARGENTEUIL;Müll;F;E001;220;0;309,072;782
CREIL;ESIANE;Müll;F;E001;220;0;100;100
CROIX-DE-METZ;CROIX-DE-METZ;Gas;F;E001;220;0;0;0
CRUAS-MEYSSE;CRUAS;KKW;F;E001;380;2562;3660;3660
CURBANS;LAZER;Wasserspeicher;F;E003;220;0;261;261
DAMPIERRE-EN-BURLY;DAMPIERRE;KKW;F;E001;380;2492;3560;3560
DIRINON;DIRINON;Gas;F;E001;220;51,186;51,186;256
DOBERIE;LAMBALLE;Müll;F;E001;220;0;88;88
FAVARY;PROVENCE SNET;Steinkohle;F;E001;220;286,179;360,6752;954
FESSENHEIM;FESSENHEIM 1;KKW;F;E001;380;1232;1760;1760
FLAMANVILLE;FLAMANVILLE;KKW;F;E001;380;1862;2660;2660
FLEAC;CALITOM;Gas;F;E001;220;17,346;17,346;87
FLOIRAC;BORDEAUX-BEGLES;Müll;F;E001;220;0;109;109
FOUSCAIS;ST. GUILLERME;Wasserspeicher;F;E003;220;0;156;156
GARCHIZY;FOURCHAMBAULT;Müll;F;E001;220;0;90;90
GENISSIAT;BELLEGARDE-SUR-VALSERINE;Müll;F;E001;380;0;557;557
GERVANS;CHAMPBLAIN;Gas;F;E001;220;25,786;25,786;129
GIEN;GIEN;Müll;F;E001;220;0;92;92
GOLFECH;GOLFECH;KKW;F;E001;380;1834;2620;2620
GRAVELINES;GRAVELINES;KKW;F;E001;380;3822;5460;5460
HORNAING;HORNAING;Steinkohle;F;E001;220;0;248,5383;431
IZERNORE;MOUX-CHARMINES;Wasserspeicher;F;E003;220;0;68;68
JACQUARD;GRANGENT;Wasserspeicher;F;E003;220;0;77;77
L'ARDOISE;ORANGE;Gas;F;E001;220;17,386;17,386;87
L'ESTALON;TOULON;Müll;F;E001;220;0;106;106
L'HOSPITALET;L'HOSPITALET;Wasserspeicher;F;E003;220;0;133;133
LA BATHIE;LA BATHIE;Wasserspeicher;F;E003;380;0;586;586
LA COCHE;LA COCHE;Pumpspeicher;F;E003;380;-340;360;360
LA MAXE;LA MAXE;Steinkohle;F;E001;220;175,779;241,5578;586
LA MOLE;VAL-BEYNETTE;Wasserspeicher;F;E003;220;0;786;786
LANNEMEZAN;LE PORTILLON;Wasserspeicher;F;E003;220;0;135;135
LARDIT;LARDIT;Wasserspeicher;F;E003;220;0;85;85
LE BLAYAIS;LE BLAYAIS;KKW;F;E001;380;2548;3640;3640
LE BREUIL;VALETTE;Wasserspeicher;F;E003;380;0;506;506
LE BROC-CARROS;ST. MARTIN-VESUBIE;Wasserspeicher;F;E003;380;0;182;182
LE BUGEY;LE BUGEY;KKW;F;E001;380;2506;3580;3580
LE CHASTANG;ROSIERS D'EGLETONS;Müll;F;E001;220;0;424;424
LE CHEYLAS;LE CHEYLAS;Pumpspeicher;F;E003;380;-480;540;540
LE HAVRE;LE HAVRE;Steinkohle;F;E001;380;460,779;541,225;1536
LE HOURAT;LICQ-ATHEREY;Wasserspeicher;F;E003;220;0;246;246
LE SAUTET;SAUTET;Wasserspeicher;F;E003;220;0;116;116
LE TRICASTIN;LE TRICASTIN;KKW;F;E001;380;2562;3660;3660
LES BREVIERES;LES BREVIERES;Wasserspeicher;F;E003;220;0;436;436
LES ESPIERS;ORISANE;Müll;F;E001;220;0;192;192
LUCY;LUCY;Steinkohle;F;E001;220;106,779;162,6714;356
MARSILLON;PAU-LESCAR;Müll;F;E001;380;0;92;92
MARTIGUES;MARTIGUES;Öl;F;E001;220;203,186;203,186;1016
MAZE;AUZERETTE;Wasserspeicher;F;E003;220;0;69;69
MENTON;ST. DALMAS;Wasserspeicher;F;E003;220;0;90;90
MERENS;TEICH;Wasserspeicher;F;E003;220;0;392;392
MIEGEBAT;ARTOUSTE;Wasserspeicher;F;E003;220;0;128;128
MIONS;VALORLY;Müll;F;E001;380;0;94;94
MONTAHUT;MONTAHUT;Wasserspeicher;F;E003;220;0;143;143
MONTEREAU;MONTEREAU;Gas;F;E001;380;91,186;91,186;456
MONTEYNARD;MONTEYNARD;Wasserspeicher;F;E003;220;0;506;506
MONTEZIC;MONTEZIC POSTE;Pumpspeicher;F;E003;380;-840;950;950
MORBRAS;VAIRES;Steinkohle;F;E001;380;192,279;259,7289;641
MOUGINS;ANTIBES;Müll;F;E001;220;0;96;96
MOULNEAUX;ISSEANE;Müll;F;E001;220;0;232;232
MÜLHAUSEN;SAUSHEIM;Müll;F;E001;220;0;99;99
NANTES;CHEVIRE;Gas;F;E001;220;87,186;87,186;436
NIORT;GIZAY;Gas;F;E001;220;17,346;17,346;87
NOGENT/SEINE;NOGENT;KKW;F;E001;380;1834;2620;2620
PALUEL;PENLY POSTE PALUEL;KKW;F;E001;380;3724;5320;5320
PARISET;COGERI;Gas;F;E001;220;21,026;21,026;106
PASSY;PASSY;Müll;F;E001;220;0;90;90
PENLY;PENLY CENTRALE;KKW;F;E001;380;1862;2660;2660
PEYRAT;VASSIVIERE;Wasserspeicher;F;E003;220;0;155;155
PEYROU;LUNEL-VIEL;Müll;F;E001;220;0;96;96
PIED-DE-BORNE;PUYLAURENT;Wasserspeicher;F;E003;220;0;194;194
PLAINE HAUTE;GUERLEDAN;Wasserspeicher;F;E003;380;0;56;56
PORCHEVILLE B;PORCHEVILLE;Öl;F;E001;380;497,186;497,186;2486
PORT BOUC;COMBIGOLFE;Gas;F;E001;220;105,186;335,358;1677
PRAGNERES;SOULOM;Wasserspeicher;F;E003;220;-331,15;429;429
PREGUILLAC;ST. LAURENT DE COGNAC;Gas;F;E001;380;17,346;17,346;87
PUSY;NOIDANS-LE-FERROUX;Müll;F;E001;220;0;90;90
PYMONT;LONS-LE-SAUNIER;Müll;F;E001;220;0;87;87
QUARTES;P. SAMBRE;Gas;F;E001;220;99,586;99,586;498
QUINSON;QUINSON;Wasserspeicher;F;E003;220;0;81;81
RABATAU;LA CIOTAT;Gas;F;E001;220;17,426;17,426;88
RECY;AUREADE;Müll;F;E001;220;0;94;94
REVIN;REVIN;Pumpspeicher;F;E003;380;-800;848;848
RIORGES;VILLEREST;Wasserspeicher;F;E003;220;0;98;98
RUEYRES;ST. ETIENNE-CANTALES;Wasserspeicher;F;E003;380;0;712;712
SALLES CURAN;BAGE;Wasserspeicher;F;E003;220;0;110;110
SANDOUVILLE;OREADE;Müll;F;E001;220;0;103;103
SAVIGNAC;MARCILLAC;Wasserspeicher;F;E003;220;0;70;70
SEPTEMES;SEMAG;Gas;F;E001;220;17,346;17,346;87
SERRE-PONCON;LES CLAUX;Wasserspeicher;F;E003;220;0;528;528
SISTERON;SISTERON;Wasserspeicher;F;E003;220;0;254;254
ST-ALBAN-ST-MAURICE;ST. ALBAN;KKW;F;E001;380;1869;2670;2670
ST-LAURENT-DES-EAUX 1;ST-LAURENT-DES-EAUX 1;KKW;F;E001;380;640,5;915;915
ST-LAURENT-DES-EAUX 2;ST-LAURENT-DES-EAUX 2;KKW;F;E001;380;640,5;915;915
ST. AVOLD;EMILE-HUCHET;Steinkohle;F;E001;380;418,779;498,0305;1396
ST. CROIX;CHAUDANNE;Wasserspeicher;F;E003;220;0;370;370
ST. GUILLERME;CHAMPCELLA;Wasserspeicher;F;E003;220;0;52;52
ST. NAZAIRE;MONTOIR-DE-BRETAGNE;Gas;F;E001;220;104,186;104,186;521
ST. VICTOR;LE POUGET;Pumpspeicher;F;E003;220;-41,5;612;612
STRASBOURG;STRASBOURG 2;Müll;F;E001;220;0;108;108
SUPER-BISSORTE;SUPER-BISSORTE;Pumpspeicher;F;E003;380;-640;923;923
THIONVILLE;THIONVILLE;Gas;F;E001;220;53,186;53,186;266
TORE-SUPRA;VINON;Wasserspeicher;F;E003;380;0;72;72
TRINITE VICTOR;NICE;Müll;F;E001;220;0;114;114
VALENCIENNES;BOUCHAIN;Steinkohle;F;E001;220;0;256,4493;437
VANDIERES;BLENOD;Steinkohle;F;E001;380;250,779;323,011;836
VAUJANY;GRAND MAISON;Pumpspeicher;F;E003;380;-1275;1840;1840
VERFEIL;BESSIERES;Müll;F;E001;380;0;103;103
VILLARODIN;VILLARODIN;Wasserspeicher;F;E003;380;0;400;400
VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;Müll;F;E001;220;0;93;93
VILLEVAUDE;ST. THIBAULT-DES-VIGNES;Müll;F;E001;380;0;98;98
VINCEY;RAMBERVILLERS;Müll;F;E001;380;0;92;92
VITRY;VITRY;Steinkohle;F;E001;220;0;718,9647;1541
VOUGLANS;VOUGLANS;Wasserspeicher;F;E003;220;0;328;328
BERGUM;BERGUM;Gas;N;E001;220;131,396;333,1859;657
BEVERWIJK;VELSEN;Gas;N;E001;380;0;572,3489;1077
BORSSELE;SLOE;Gas;N;E001;380;79,596;2181,6573;2814
DIEMEN;DIEMEN 33;Gas;N;E001;380;0;472,5047;898
DODEWAARD;GELDERLAND;Steinkohle;N;E001;380;8,196;606,1381;624
EEMSHAVEN;EEMS 1;Gas;N;E001;380;0;736,8944;2448
EINDHOVEN;EINDHOVEN;Gas;N;E001;380;8,596;49,8281;88
GEERTRUIDENBERG;DONGE;Gas;N;E001;380;5,196;1739,8545;2202
HENGELO;SALINCO;Gas;N;E001;380;0;78,3408;123
HESSENWEG;HARCULO;Gas;N;E001;220;69,796;195,8942;349
KRIMPEN;ROTTERDAM;GuD;N;E001;380;0;966,6665;1565
LELYSTAD;LELYSTAD;Gas;N;E001;380;22,396;548,2327;1106
LOUWSMEER;HARLINGEN;Müll;N;E001;220;0;10;10
MAASBRACHT;DSM;GuD;N;E001;380;45,196;1048,7243;2441
MAASVLAKTE;MAASVLAKTE 1;Steinkohle;N;E001;380;14,596;1135,2223;1166
MEEDEN;KLAZIENAVEEN;Gas;N;E001;380;3,196;89,5628;158
OOSTZAAN;HEMWEG 7;Steinkohle;N;E001;380;0;1154,9597;1470
ROBBENPLAAT;DELFZIJL;Müll;N;E001;380;0;4;4
SIMONSHAVEN;BOTLEK;Müll;N;E001;380;0;199,5746;227
WEIWERD;DELESTO;Gas;N;E001;220;104,596;277,5854;523
WESTERTEE;LEIDEN;Gas;N;E001;380;14,196;364,9406;652
ZEYERVEEN;WIJSTER;Müll;N;E001;220;0;41;41
ALTENWÖRTH;THEIß;Gas;O;E001;220;171,696;171,696;859
BISAMBERG;DONAUSTADT 3;Gas;O;E001;380;0;169,792;923
DÜRNROHR;DÜRNROHR;Steinkohle;O;E001;380;244,644;244,644;816
HAUSRUCK;TIMELKAM CC;GuD;O;E001;220;0;210,4875;749
HESSENBERG;NIKALSDORF;Müll;O;E001;220;0;4,21e-09;66
HÄUSLING;HÄUSLING;Pumpspeicher;O;E003;220;-360;366;366
KAINACHTAL;WERNDORF;Heizkraftwerk;O;E001;380;0;581,6385;1608
KAPRUN;KAPRUN LIMBERG II;Pumpspeicher;O;E003;220;-480;996;996
KOPS I;RIFAWERK;Pumpspeicher;O;E003;220;-8;913;913
KÜHTAI;KÜHTAI;Pumpspeicher;O;E003;220;-250;295;295
