$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P max;NNF_1;NNF_2;NNF_3;NNF_4;NNF_5;NNF_6;NNF_7;NNF_8;NNF_9
MONCEAU;MARCINELLE;Gas;B;E001;220;82;410;410;82;410;410;410;82;410;410;410
RODENHUIZE;RODENHUIZE 1;Gas;B;E001;380;69,2;346;346;69,2;346;346;346;69,2;346;346;346
RODENHUIZE;RINGVAART;Gas;B;E001;380;71,4;357;71,4;71,4;71,4;71,4;71,4;71,4;71,4;71,4;71,4
RODENHUIZE;KNIPPEGROEN;Gas;B;E001;380;70;350;350;70;350;70;70;70;70;70;350
RODENHUIZE;HAM 1;Gas;B;E001;380;31,2;156;31,2;31,2;31,2;31,2;31,2;31,2;31,2;31,2;31,2
RODENHUIZE;LANGERBRUGGE;Gas;B;E001;380;7,4;37;7,4;7,4;7,4;7,4;7,4;7,4;7,4;7,4;7,4
RODENHUIZE;ZELZATE 2;Gas;B;E001;380;61;305;305;61;305;61;92,3427;61;61;206,981;305
RODENHUIZE;ZELZATE 1;Öl;B;E001;380;3,6;18;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6
SERAING;SERAING;Gas;B;E001;220;90;450;90;90;90;90;90;90;90;90;90
SERAING;ANGLEUR;Gas;B;E001;220;47,6;238;238;47,6;238;238;238;47,6;238;238;238
TERGNEE;JEMEPPE-SOLVAY;Gas;B;E001;380;18,8;94;18,8;18,8;18,8;18,8;18,8;18,8;18,8;18,8;18,8
TIHANGE;TIHANGE;KKW;B;E001;380;2111,2;3016;3016;3016;3016;3016;3016;3016;3016;3016;3016
V. BRUG;V. BRUG;Gas;B;E001;380;77;385;77;77;77;77;77;77;77;77;77
ZANDVLIET;ZANDVLIET;GuD;B;E001;380;79;395;79;79;79;79;79;79;79;79;79
COO;COO;Pumpspeicher;B;E003;380;-1035;1164;1164;1164;1164;1164;1164;1164;1164;1164;1164
MONCEAU;PLATE-TAILLE;Pumpspeicher;B;E003;220;-144;144;144;144;144;144;144;144;144;144;144
AMAGER;AMAGERVAERKET;Steinkohle;DK_O;E001;150;122,445;409;409;409;409;409;409;409;409;409;409
ASNAES POWER STATION;ASNAESVAERKET;Ölschiefer;DK_O;E001;380;211,03;1056;211,03;211,03;211,03;211,03;211,03;211,03;211,03;211,03;211,03
AVEDÖRE POWER STATION;AVEDÖRE VAERKET;Gas;DK_O;E001;380;161,63;809;809;809;809;809;809;809;679,991;809;809
BORUP;HILLERÖD;Gas;DK_O;E001;150;15,03;76;76;76;76;76;76;76;76;76;76
GLENTEGÄRD;DTU;Gas;DK_O;E001;380;7,23;37;37;37;37;37;37;37;7,23;37;37
H. C. ÖRSTED POWER STATION;H. C. ÖRSTED VAERKET;Gas;DK_O;E001;380;26,23;132;132;132;132;132;132;132;132;132;132
HASLEV;HASLEV;Heizkraftwerk;DK_O;E001;150;0;4;4;4;4;4;4;4;4;4;4
HEJNINGE;SLAGELSE;Heizkraftwerk;DK_O;E001;150;0;10;10;10;10;10;10;10;10;10;10
KYNDBY;KYNDBYVAERKET;Öl;DK_O;E001;380;134,83;675;424,899;496,605;468,072;266,829;387,129;496,605;134,83;137,583;468,072
RINGSTED;RINGSTED;Gas;DK_O;E001;150;1,83;10;10;10;10;10;10;10;10;10;10
STIGSNAES;STIGSNAESVAERKET;Steinkohle;DK_O;E001;150;122,145;408;408;408;408;408;408;408;408;408;408
SVANEMÖLLE;SVANEMÖLLEVAERKET;Steinkohle;DK_O;E001;150;23,745;80;80;80;80;80;80;80;80;80;80
TEGLSTRUPGÄRD;HELSINGÖR;Gas;DK_O;E001;150;11,03;56;56;56;56;56;56;56;56;56;56
VALSEVAERKET;HELSINGE;Gas;DK_O;E001;150;0,25;2;2;2;2;2;2;2;2;2;2
VESTLOLLAND;MARIBO;Heizkraftwerk;DK_O;E001;150;0;8;8;8;8;8;8;8;8;8;8
ABILDSKOV;GLAMSBJERG;Gas;DK_W;E001;150;0,37;2;0,37;0,37;0,37;0,37;0,37;0,37;0,37;0,37;0,37
ÄSTRUP;GRENÄ;Heizkraftwerk;DK_W;E001;150;0;17;17;17;17;17;17;17;17;17;17
BREDEKAER;HJÖRRING;Gas;DK_W;E001;150;11,63;59;11,63;11,63;11,63;11,63;11,63;11,63;11,63;11,63;11,63
ENSTED;ENSTED VAERKET;Steinkohle;DK_W;E001;220;186,945;624;186,945;271,435;517,668;186,945;200,311;271,435;186,945;186,945;517,668
ESBJERG;ESBJERG VAERKET;Steinkohle;DK_W;E001;150;112,845;377;377;377;377;112,845;377;377;377;377;377
FYNS;FYNS VAERKET;Steinkohle;DK_W;E001;380;201,945;674;674;674;674;674;674;674;674;674;674
HATTING;HORSENS;Müll;DK_W;E001;150;0;34;34;34;34;34;34;34;34;34;34
HERNING;HERNING;Gas;DK_W;E001;150;17,43;88;17,43;17,43;17,43;17,43;17,43;17,43;17,43;17,43;17,43
LYKKEGÄRD;BRAMMING;Gas;DK_W;E001;150;2,77;14;2,77;2,77;2,77;2,77;2,77;2,77;2,77;2,77;2,77
MAGSTRUP;HADERSLEV;Müll;DK_W;E001;150;0;2;2;2;2;2;2;2;2;2;2
MOSELUND;RANDERS;Steinkohle;DK_W;E001;150;15,045;51;51;51;51;35,376;51;51;51;51;51
NIBSTRUP;TAARS;Gas;DK_W;E001;150;0,63;4;0,63;0,63;0,63;0,63;0,63;0,63;0,63;0,63;0,63
NORDJYLLANDS;NORDJYLLANDS VAERKET 1;Steinkohle;DK_W;E001;380;197,445;659;651,596;659;659;197,445;659;659;561,644;269,312;659
SKAERBAEKVAERKET;SKAERBAEKVAERKET;Gas;DK_W;E001;380;78,03;391;78,03;78,03;78,03;78,03;78,03;78,03;78,03;78,03;78,03
STRUER;MÄBJERG;Heizkraftwerk;DK_W;E001;150;0;27;27;27;27;27;27;27;27;27;27
STUDSTRUP;STUDSTRUPVAERKET;Ölschiefer;DK_W;E001;380;139,63;699;139,63;139,63;139,63;139,63;139,63;139,63;139,63;139,63;139,63
SVENDBORG;RUDKÖBING;Heizkraftwerk;DK_W;E001;150;0;1;1;1;1;1;1;1;1;1;1
TANGE;BJERRINGBRO;Gas;DK_W;E001;150;2,03;11;2,03;2,03;2,03;2,03;2,03;2,03;2,03;2,03;2,03
THYREGOD;NÖRRE SNEDE;Gas;DK_W;E001;150;0,35;2;0,35;0,35;0,35;0,35;0,35;0,35;0,35;0,35;0,35
THYREGOD;BRANDE;Gas;DK_W;E001;150;0,57;3;0,57;0,57;0,57;0,57;0,57;0,57;0,57;0,57;0,57
TANGE;TANGEVAERKET;Wasserspeicher;DK_W;E003;150;0;10;10;10;10;10;10;10;10;10;10
ARAMON;ARAMON;Öl;F;E001;380;297,186;1486;297,186;297,186;297,186;297,186;297,186;297,186;297,186;297,186;297,186
ARRIGHI;ARRIGHI;Gas;F;E001;220;67,186;336;67,186;67,186;67,186;67,186;67,186;67,186;67,186;67,186;67,186
BAIXAS;CALCE;Müll;F;E001;380;0;108;108;0;108;0;0;0;0;0;108
BATZENDORF;SCHWEIGHOUSE-SUR-MODER;Müll;F;E001;220;0;89;89;0;89;0;0;0;0;0;89
BAYET;BAYET;Gas;F;E001;380;98,786;494;98,786;98,786;98,786;98,786;98,786;98,786;98,786;98,786;98,786
BEAUCHAMPS;IKOS - FRESNOY FOLNY;Gas;F;E001;220;17,366;87;17,366;17,366;17,366;17,366;17,366;17,366;17,366;17,366;17,366
BEAUREGARD;BLOIS;Müll;F;E001;220;0;92;0;0;92;0;0;0;0;0;92
BELLEVILLE;BELLEVILLE;KKW;F;E001;380;1834;2620;2620;2620;2620;2620;2620;2620;2620;2620;2620
BERANVILLE;EVREUX;Müll;F;E001;220;0;93;93;0;93;0;0;0;0;0;93
BRAEK;BRAEK;Gas;F;E001;220;177,186;886;177,186;177,186;177,186;177,186;177,186;177,186;177,186;177,186;177,186
BRENNILIS;BRENNILIS;Gas;F;E001;220;76,186;381;76,186;76,186;76,186;76,186;76,186;76,186;76,186;76,186;76,186
CAEN;LDC;Gas;F;E001;220;17,246;87;17,246;17,246;17,246;17,246;17,246;17,246;17,246;17,246;17,246
CANTEGRIT;PONTENX-LES-FORGES;Müll;F;E001;380;0;89;0;0;89;0;0;0;0;0;89
CATTENOM;CATTENOM;KKW;F;E001;380;3640;5200;5200;5200;5200;3640;4705,237;5200;5200;5200;5200
CERGY;AZALYS;Müll;F;E001;380;0;96;96;0;96;0;0;0;0;0;96
CHALON;CHAGNY;Gas;F;E001;220;17,426;88;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426
CHATEAURENARD;AVIGNON-VEDENE;Müll;F;E001;220;0;99;99;0;99;0;0;0;0;0;99
CHINON B;CHINON;KKW;F;E001;380;2534;3620;3620;2534;3620;2534;2534;2534;2534;2534;3620
CHOOZ B;CHOOZ B;KKW;F;E001;380;2100;3000;3000;2100;3000;2100;2100;2100;2100;2100;3000
CIVAUX;CIVAUX;KKW;F;E001;380;2093;2990;2990;2093;2990;2093;2093;2093;2093;2093;2990
CORDEMAIS;CORDEMAIS-POSTE;Steinkohle;F;E001;380;805,779;2686;805,779;805,779;805,779;805,779;805,779;805,779;805,779;805,779;805,779
CORMEILLES;ARGENTEUIL;Müll;F;E001;220;0;102;102;0;102;0;0;0;0;0;102
CORMEILLES;CARRIERES-SUR-SEINE;Müll;F;E001;220;0;89;89;0;89;0;0;0;0;0;89
CORMEILLES;GENNEVILLIERS;Gas;F;E001;220;99,786;499;99,786;99,786;99,786;99,786;99,786;99,786;99,786;99,786;99,786
CORMEILLES;LUTH;Gas;F;E001;220;18,286;92;18,286;18,286;18,286;18,286;18,286;18,286;18,286;18,286;18,286
CREIL;ESIANE;Müll;F;E001;220;0;100;100;0;100;0;0;0;0;0;100
CROIX-DE-METZ;CROIX-DE-METZ;Gas;F;E001;220;0;0;0;0;0;0;0;0;0;0;0
CRUAS-MEYSSE;CRUAS;KKW;F;E001;380;2562;3660;3660;3660;3660;3660;3660;3660;3660;3660;3660
DAMPIERRE-EN-BURLY;DAMPIERRE;KKW;F;E001;380;2492;3560;3560;3560;3560;3560;3560;3560;3560;3560;3560
DIRINON;DIRINON;Gas;F;E001;220;51,186;256;51,186;51,186;51,186;51,186;51,186;51,186;51,186;51,186;51,186
DOBERIE;LAMBALLE;Müll;F;E001;220;0;88;0;0;88;0;0;0;0;0;88
FAVARY;PROVENCE SNET;Steinkohle;F;E001;220;286,179;954;286,179;286,179;286,179;286,179;286,179;286,179;286,179;286,179;286,179
FESSENHEIM;FESSENHEIM 1;KKW;F;E001;380;1232;1760;1760;1760;1760;1232;1760;1760;1760;1760;1760
FLAMANVILLE;FLAMANVILLE;KKW;F;E001;380;1862;2660;2660;1862;2660;1862;1862;1862;1862;1862;2660
FLEAC;CALITOM;Gas;F;E001;220;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
FLOIRAC;BORDEAUX-BEGLES;Müll;F;E001;220;0;109;2,737;0;109;0;0;0;0;0;109
GARCHIZY;FOURCHAMBAULT;Müll;F;E001;220;0;90;90;0;90;0;0;0;0;0;90
GENISSIAT;BELLEGARDE-SUR-VALSERINE;Müll;F;E001;380;0;97;97;0;97;0;0;0;0;0;97
GERVANS;CHAMPBLAIN;Gas;F;E001;220;25,786;129;25,786;25,786;25,786;25,786;25,786;25,786;25,786;25,786;25,786
GIEN;GIEN;Müll;F;E001;220;0;92;92;0;92;0;0;0;0;0;92
GOLFECH;GOLFECH;KKW;F;E001;380;1834;2620;2620;2620;2620;2620;2620;2620;2620;2620;2620
GRAVELINES;GRAVELINES;KKW;F;E001;380;3822;5460;5460;3822;5460;3822;3822;3822;3822;3822;5460
HORNAING;HORNAING;Steinkohle;F;E001;220;101,679;339;101,679;101,679;101,679;101,679;101,679;101,679;101,679;101,679;101,679
HORNAING;DOUCHY-LES-MINES;Müll;F;E001;220;0;92;0;0;92;0;0;0;0;0;92
LA MAXE;LA MAXE;Steinkohle;F;E001;220;175,779;586;175,779;175,779;175,779;175,779;175,779;175,779;175,779;175,779;175,779
L'ARDOISE;ORANGE;Gas;F;E001;220;17,386;87;17,386;17,386;17,386;17,386;17,386;17,386;17,386;17,386;17,386
LE BLAYAIS;LE BLAYAIS;KKW;F;E001;380;2548;3640;3640;3640;3640;3640;3640;3640;3640;3640;3640
LE BUGEY;LE BUGEY;KKW;F;E001;380;2506;3580;3580;3580;3580;2506;2506;3580;2777,737;3580;3580
LE CHASTANG;ROSIERS D'EGLETONS;Müll;F;E001;220;0;91;0;0;91;0;0;0;0;0;91
LE HAVRE;LE HAVRE;Steinkohle;F;E001;380;460,779;1536;460,779;460,779;460,779;460,779;460,779;460,779;460,779;460,779;460,779
LE TRICASTIN;LE TRICASTIN;KKW;F;E001;380;2562;3660;3660;2562;3660;2562;2562;2562;2562;2562;3660
LES ESPIERS;ORISANE;Müll;F;E001;220;0;96;96;0;96;0;0;0;0;0;96
LES ESPIERS;VALORYELE;Müll;F;E001;220;0;96;96;0;96;0;0;0;0;0;96
L'ESTALON;TOULON;Müll;F;E001;220;0;106;0;0;106;0;0;0;0;0;106
LUCY;LUCY;Steinkohle;F;E001;220;106,779;356;106,779;106,779;106,779;106,779;106,779;106,779;106,779;106,779;106,779
MARSILLON;PAU-LESCAR;Müll;F;E001;380;0;92;0;0;92;0;0;0;0;0;92
MARTIGUES;MARTIGUES;Öl;F;E001;220;203,186;1016;203,186;203,186;203,186;203,186;203,186;203,186;203,186;203,186;203,186
MIONS;VALORLY;Müll;F;E001;380;0;94;0;0;94;0;0;0;0;0;94
MONTEREAU;MONTEREAU;Gas;F;E001;380;91,186;456;91,186;91,186;91,186;91,186;91,186;91,186;91,186;91,186;91,186
MORBRAS;VAIRES;Steinkohle;F;E001;380;192,279;641;192,279;192,279;641;192,279;192,279;192,279;192,279;192,279;641
MOUGINS;ANTIBES;Müll;F;E001;220;0;96;96;0;96;0;0;0;0;0;96
MOULNEAUX;ISSEANE;Müll;F;E001;220;0;136;0;0;136;0;0;0;0;0;136
MOULNEAUX;ST. OUEN;Müll;F;E001;220;0;96;0;0;96;0;0;0;0;0;96
MÜLHAUSEN;SAUSHEIM;Müll;F;E001;220;0;99;0;0;99;0;0;0;0;0;99
NANTES;CHEVIRE;Gas;F;E001;220;87,186;436;87,186;87,186;87,186;87,186;87,186;87,186;87,186;87,186;87,186
NIORT;GIZAY;Gas;F;E001;220;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
NOGENT/SEINE;NOGENT;KKW;F;E001;380;1834;2620;2620;2620;2620;2620;2620;2620;2620;2620;2620
PALUEL;PENLY POSTE PALUEL;KKW;F;E001;380;3724;5320;5320;5320;5320;3724;5320;5320;5320;5320;5320
PARISET;COGERI;Gas;F;E001;220;21,026;106;21,026;21,026;21,026;21,026;21,026;21,026;21,026;21,026;21,026
PASSY;PASSY;Müll;F;E001;220;0;90;0;0;90;0;0;0;0;0;90
PENLY;PENLY CENTRALE;KKW;F;E001;380;1862;2660;2660;2157,737;2660;1862;1862;2157,737;1862;2365,737;2660
PEYROU;LUNEL-VIEL;Müll;F;E001;220;0;96;0;0;96;0;0;0;0;0;96
PORCHEVILLE B;PORCHEVILLE;Öl;F;E001;380;497,186;2486;497,186;497,186;497,186;497,186;497,186;497,186;497,186;497,186;497,186
PORT BOUC;COMBIGOLFE;Gas;F;E001;220;105,186;526;105,186;105,186;105,186;105,186;105,186;105,186;105,186;105,186;105,186
PORT BOUC;FOS-SUR-MER;Gas;F;E001;220;115,186;576;115,186;115,186;115,186;115,186;115,186;115,186;115,186;115,186;115,186
PORT BOUC;CYCOFOS;Gas;F;E001;220;114,986;575;114,986;114,986;114,986;114,986;114,986;114,986;114,986;114,986;114,986
PREGUILLAC;ST. LAURENT DE COGNAC;Gas;F;E001;380;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
PUSY;NOIDANS-LE-FERROUX;Müll;F;E001;220;0;90;0;0;90;0;0;0;0;0;90
PYMONT;LONS-LE-SAUNIER;Müll;F;E001;220;0;87;0;0;87;0;0;0;0;0;87
QUARTES;P. SAMBRE;Gas;F;E001;220;99,586;498;99,586;99,586;99,586;99,586;99,586;99,586;99,586;99,586;99,586
RABATAU;LA CIOTAT;Gas;F;E001;220;17,426;88;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426;17,426
RECY;AUREADE;Müll;F;E001;220;0;94;94;0;94;0;0;0;0;0;94
SANDOUVILLE;OREADE;Müll;F;E001;220;0;103;0;0;103;0;0;0;0;0;103
SEPTEMES;SEMAG;Gas;F;E001;220;17,346;87;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346;17,346
ST. NAZAIRE;MONTOIR-DE-BRETAGNE;Gas;F;E001;220;104,186;521;104,186;104,186;104,186;104,186;104,186;104,186;104,186;104,186;104,186
ST-ALBAN-ST-MAURICE;ST. ALBAN;KKW;F;E001;380;1869;2670;2670;2670;2670;2337,737;2670;2670;2670;2670;2670
ST. AVOLD;EMILE-HUCHET;Steinkohle;F;E001;380;418,779;1396;418,779;418,779;418,779;418,779;418,779;418,779;418,779;418,779;418,779
ST-LAURENT-DES-EAUX 1;ST-LAURENT-DES-EAUX 1;KKW;F;E001;380;640,5;915;915;915;915;915;915;915;915;915;915
ST-LAURENT-DES-EAUX 2;ST-LAURENT-DES-EAUX 2;KKW;F;E001;380;640,5;915;915;915;915;915;915;915;915;915;915
STRASBOURG;STRASBOURG 2;Müll;F;E001;220;0;108;0;0;108;0;0;0;0;0;108
THIONVILLE;THIONVILLE;Gas;F;E001;220;53,186;266;53,186;53,186;53,186;53,186;53,186;53,186;53,186;53,186;53,186
TRINITE VICTOR;NICE;Müll;F;E001;220;0;114;0;0;114;0;0;0;0;0;114
VALENCIENNES;BOUCHAIN;Steinkohle;F;E001;220;100,779;336;100,779;100,779;100,779;100,779;100,779;100,779;100,779;100,779;100,779
VALENCIENNES;ST. SAULVE;Müll;F;E001;220;0;101;101;0;101;0;0;0;0;0;101
VANDIERES;BLENOD;Steinkohle;F;E001;380;250,779;836;250,779;250,779;250,779;250,779;250,779;250,779;250,779;250,779;250,779
VERFEIL;BESSIERES;Müll;F;E001;380;0;103;103;0;103;0;0;0;0;0;103
VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;Müll;F;E001;220;0;93;0;0;93;0;0;0;0;0;93
VILLEVAUDE;ST. THIBAULT-DES-VIGNES;Müll;F;E001;380;0;98;98;0;98;0;0;0;0;0;98
VINCEY;RAMBERVILLERS;Müll;F;E001;380;0;92;0;0;92;0;0;0;0;0;92
VITRY;VITRY;Steinkohle;F;E001;220;385,779;1286;385,779;385,779;710,795;385,779;385,779;385,779;385,779;385,779;710,795
VITRY;CRETEIL;Müll;F;E001;220;0;106;106;0;106;0;0;0;0;0;106
VITRY;IVRY PARIS;Müll;F;E001;220;0;149;0;0;149;0;0;0;0;0;149
ASTON;ASTON;Wasserspeicher;F;E003;220;0;156;156;156;156;156;156;156;156;156;156
AUSSOIS;AUSSOIS;Wasserspeicher;F;E003;220;0;238;238;238;238;238;238;238;238;238;238
BIANCON;ST. CASSIEN;Wasserspeicher;F;E003;380;0;61;61;61;61;61;61;61;61;61;61
BROMMAT;BROMMAT;Wasserspeicher;F;E003;380;0;484;484;484;484;484;484;484;484;484;484
CIZE;CIZE-BOLOZON;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
CURBANS;LAZER;Wasserspeicher;F;E003;220;0;56;56;56;56;56;56;56;56;56;56
CURBANS;CURBANS;Wasserspeicher;F;E003;220;0;205;205;205;205;205;205;205;205;205;205
FOUSCAIS;ST. GUILLERME;Wasserspeicher;F;E003;220;0;156;156;156;156;156;156;156;156;156;156
GENISSIAT;GENISSIAT;Wasserspeicher;F;E003;380;0;460;460;460;460;460;460;460;460;460;460
IZERNORE;MOUX-CHARMINES;Wasserspeicher;F;E003;220;0;68;68;68;68;68;68;68;68;68;68
JACQUARD;GRANGENT;Wasserspeicher;F;E003;220;0;77;77;77;77;77;77;77;77;77;77
LA BATHIE;LA BATHIE;Wasserspeicher;F;E003;380;0;586;586;586;586;586;586;586;586;586;586
LA COCHE;LA COCHE;Pumpspeicher;F;E003;380;-340;360;360;360;360;360;360;360;360;360;360
LA MOLE;VAL-BEYNETTE;Wasserspeicher;F;E003;220;0;70;70;70;70;70;70;70;70;70;70
LA MOLE;TRIOUZOUNE;Wasserspeicher;F;E003;220;0;62;62;62;62;62;62;62;62;62;62
LA MOLE;NEUVIC;Wasserspeicher;F;E003;220;0;62;62;62;62;62;62;62;62;62;62
LA MOLE;MAREGES;Wasserspeicher;F;E003;220;0;312;312;312;312;312;312;312;312;312;312
LA MOLE;BORT;Wasserspeicher;F;E003;220;0;280;280;280;280;280;280;280;280;280;280
LANNEMEZAN;LE PORTILLON;Wasserspeicher;F;E003;220;0;135;135;135;135;135;135;135;135;135;135
LARDIT;LARDIT;Wasserspeicher;F;E003;220;0;85;85;85;85;85;85;85;85;85;85
LE BREUIL;VALETTE;Wasserspeicher;F;E003;380;0;106;106;106;106;106;106;106;106;106;106
LE BREUIL;L'AIGLE;Wasserspeicher;F;E003;380;0;400;400;400;400;400;400;400;400;400;400
LE BROC-CARROS;ST. MARTIN-VESUBIE;Wasserspeicher;F;E003;380;0;92;92;92;92;92;92;92;92;92;92
LE BROC-CARROS;LE BANCAIRON;Wasserspeicher;F;E003;380;0;90;90;90;90;90;90;90;90;90;90
LE CHASTANG;LE CHASTANG;Wasserspeicher;F;E003;220;0;333;333;333;333;333;333;333;333;333;333
LE CHEYLAS;LE CHEYLAS;Pumpspeicher;F;E003;380;-480;540;540;540;540;540;540;540;540;540;540
LE HOURAT;LICQ-ATHEREY;Wasserspeicher;F;E003;220;0;67;67;67;67;67;67;67;67;67;67
LE HOURAT;HOURAT;Wasserspeicher;F;E003;220;0;179;179;179;179;179;179;179;179;179;179
LE SAUTET;SAUTET;Wasserspeicher;F;E003;220;0;116;116;116;116;116;116;116;116;116;116
LES BREVIERES;LES BREVIERES;Wasserspeicher;F;E003;220;0;436;436;436;436;436;436;436;436;436;436
L'HOSPITALET;L'HOSPITALET;Wasserspeicher;F;E003;220;0;133;133;133;133;133;133;133;133;133;133
MAZE;AUZERETTE;Wasserspeicher;F;E003;220;0;69;69;69;69;69;69;69;69;69;69
MENTON;ST. DALMAS;Wasserspeicher;F;E003;220;0;90;90;90;90;90;90;90;90;90;90
MERENS;TEICH;Wasserspeicher;F;E003;220;0;46;46;46;46;46;46;46;46;46;46
MERENS;ORLU;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MERENS;NENTILLA;Wasserspeicher;F;E003;220;0;137;137;137;137;137;137;137;137;137;137
MERENS;LA TET;Wasserspeicher;F;E003;220;0;81;81;81;81;81;81;81;81;81;81
MIEGEBAT;ARTOUSTE;Wasserspeicher;F;E003;220;0;128;128;128;128;128;128;128;128;128;128
MONTAHUT;MONTAHUT;Wasserspeicher;F;E003;220;0;143;143;143;143;143;143;143;143;143;143
MONTEYNARD;MONTEYNARD;Wasserspeicher;F;E003;220;0;406;406;406;406;406;406;406;406;406;406
