$Bez. SO;Bezeichner;Langname;$UKZ;$Kurzname;$Un;P min;P0;P max
ALTEN;string;Pumpspeicher;D;E003;string;0;0;2104
ATKSH;string;Wasserspeicher;D;E003;string;0;0;310
AUDOR;string;Öl;D;E001;string;17,4;17,4;87
BASF;string;Gas;D;E001;string;32;115,5304;160
BECHT;string;Gas;D;E001;string;11;36,0507;55
BERGM;string;Steinkohle;D;E001;string;103,5;345;345
BERGS;string;Gas;D;E001;string;2,44;7,4959;13
BERTRANGE;LEUDELANGE;Müll;D;E001;220;0;47;47
BEXBA;string;Steinkohle;D;E001;string;216,3;721;721
BIBLI;string;KKW;D;E001;string;802,2;2386;2386
BISCH;string;Gas;D;E001;string;67;263,7084;335
BIXTE;string;Pumpspeicher;D;E003;string;0;0;8
BLOCK;string;Steinkohle;D;E001;string;17,6;343,1142;475
BOCHU;string;Steinkohle;D;E001;string;39,9;413;413
BOXBE;string;Braunkohle;D;E001;string;0;3,2542e-06;1787
BRAUW;string;Braunkohle;D;E001;string;0;4,3279e-06;842
BROKD;string;KKW;D;E001;string;987;1410;1410
BRUNS;string;Öl;D;E001;string;12,7;821,8;1027
CHARL;string;Gas;D;E001;string;14;449,6333;643
DAXLA;string;Gas;D;E001;string;70,6;784,6249;858
DOLLE;string;Steinkohle;D;E001;string;10,1;280,2;362
ELMEN;string;Steinkohle;D;E001;string;44,7;473;473
EMDEN;string;Gas;D;E001;string;10;32,5167;50
ERFUR;string;Pumpspeicher;D;E003;string;0;0;756
ESCH;TWINERG;GuD;D;E001;220;82,934;335,0794;415
ETZEN;string;Pumpspeicher;D;E003;string;0;0;254
FARGE;string;Steinkohle;D;E001;string;105;350;350
FLEBOUR;ESCH-SUR-SURE;Wasserspeicher;D;E003;220;0;0;13
FRANF;string;Steinkohle;D;E001;string;11,2;213,7626;287
GAREN;string;Gas;D;E001;string;83,4;336,8915;417
GERST;string;Steinkohle;D;E001;string;11;1976,4285;2307
GOHRP;string;Braunkohle;D;E001;string;0;7,5724e-06;1231
GRAFE;string;KKW;D;E001;string;892,5;1275;1275
GROHN;string;KKW;D;E001;string;952;1360;1360
GROSG;string;Öl;D;E001;string;17;69,4;347
GROSK;string;Steinkohle;D;E001;string;74,7;1577,3841;1674
GUNDE;string;Steinkohle;D;E001;string;33,6;3196,327;3292
GURTW;string;Pumpspeicher;D;E003;string;0;0;1820
HALFE;string;Braunkohle;D;E001;string;0;1,0826e-06;85
HAMBO;string;Steinkohle;D;E001;string;22,5;194;194
HANEK;string;Gas;D;E001;string;11;1963,8993;2149
HANNO;string;Gas;D;E001;string;20,4;243,5095;332
HBORN;string;Gas;D;E001;string;18;181,0134;255
HEILB;string;Steinkohle;D;E001;string;25,5;390;390
HELMS;string;Braunkohle;D;E001;string;0;1,0831e-06;352
HERNE;string;Steinkohle;D;E001;string;3,4;118,4;132
HEYDE;string;Steinkohle;D;E001;string;2,4;1097,6035;1197
HOHEN;string;Öl;D;E001;string;15,48;15,48;78
HUNTO;string;Gas;D;E001;string;64,2;251,3945;321
INGOL;string;Öl;D;E001;string;77,2;154,4;772
IRSCH;string;Gas;D;E001;string;4,6;344,2875;461
ISAR;string;KKW;D;E001;string;614,6;2288;2288
ITZEH;string;Öl;D;E001;string;17,6;17,6;88
JAENS;string;Braunkohle;D;E001;string;0;6,5095e-06;2790
KIEL;string;Steinkohle;D;E001;string;96,9;323;323
KLOST;string;Pumpspeicher;D;E003;string;0;0;160
KNAPS;string;Braunkohle;D;E001;string;0;692,3636;852
KOEPC;string;Pumpspeicher;D;E003;string;0;0;631
KRIEG;string;Gas;D;E001;string;10,6;698,6761;876
KRUCK;string;Gas;D;E001;string;2,4;655,9648;714
KRUEM;string;KKW;D;E001;string;0;1260;1340
KUEHM;string;Pumpspeicher;D;E003;string;0;0;720
KUPFE;string;Gas;D;E001;string;11,4;37,4717;57
KUSEN;string;Steinkohle;D;E001;string;103,5;690;690
LANDE;string;Gas;D;E001;string;100;412,4398;500
LAUCH;string;Braunkohle;D;E001;string;0;24;1178
LEUPO;string;Wasserspeicher;D;E003;string;0;0;46
LIPPB;string;Steinkohle;D;E001;string;0;588;596
LUDER;string;Pumpspeicher;D;E003;string;0;0;320
MALCH;string;Gas;D;E001;string;7,5;96,454;152
MARIE;string;Öl;D;E001;string;4,64;18,56;96
MARKB;string;Pumpspeicher;D;E003;string;0;0;2092
MEHRU;string;Steinkohle;D;E001;string;207;690;690
MENGE;string;Steinkohle;D;E001;string;215,1;717;717
METZI;string;Pumpspeicher;D;E003;string;0;0;180
MITTE;string;Gas;D;E001;string;10,2;470,7258;635
MOELL;string;Steinkohle;D;E001;string;95,4;640;640
MUEND;string;Gas;D;E001;string;60,6;235,6531;303
NDVIE;string;Steinkohle;D;E001;string;31;389,5416;433
NECKA;string;KKW;D;E001;string;27;2378;2486
NEURO;string;Steinkohle;D;E001;string;60,75;1063;1063
NIEDS;string;Pumpspeicher;D;E003;string;0;0;2192
NWIES;string;Gas;D;E001;string;0;38,1262;115
OBERN;string;Wasserspeicher;D;E003;string;0;0;72
OBERZ;string;Gas;D;E001;string;0;417,614;2600
OPLAD;string;Braunkohle;D;E001;string;0;9,4102;1081
OSTER;string;Gas;D;E001;string;0;196,9496;581
PHILI;string;KKW;D;E001;string;623;2292;2292
PLEIN;string;Öl;D;E001;string;138,8;138,8;694
POEPI;string;Steinkohle;D;E001;string;103,5;345;345
POLSU;string;Steinkohle;D;E001;string;103,5;1021;1021
PULGA;string;Braunkohle;D;E001;string;0;2,1686e-06;1750
RAITE;string;Gas;D;E001;string;15;100,8769;150
REMPT;string;Pumpspeicher;D;E003;string;0;0;160
REUTE;string;Steinkohle;D;E001;string;6;282;282
RHEIN;string;Gas;D;E001;string;8;334,9607;407
ROMME;string;Braunkohle;D;E001;string;0;1,3003e-05;5253
ROOST;REDANGE;Gas;D;E001;220;7,534;24,1267;38
ROSTO;string;Steinkohle;D;E001;string;152,4;508;508
ROXEL;string;Öl;D;E001;string;4,66;13,98;72
SCHOL;string;Steinkohle;D;E001;string;21;70;70
SIEGB;string;Braunkohle;D;E001;string;0;1,0822e-06;118
STREU;string;Pumpspeicher;D;E003;string;0;0;40
SWPUM;string;Braunkohle;D;E001;string;0;2,1692e-06;1536
THYRO;string;Gas;D;E001;string;7,3;190,1525;300
TIENG;string;Gas;D;E001;string;0;25,5338;980
UCHTE;string;Gas;D;E001;string;25;744,0045;781
UENTR;string;Gas;D;E001;string;167,6;728,1066;838
UNTER;string;KKW;D;E001;string;941,5;1345;1345
URBER;string;Pumpspeicher;D;E003;string;0;0;440
VELTH;string;Steinkohle;D;E001;string;13;702,9043;796
VIANDEN;VIANDEN;Pumpspeicher;D;E003;220;-850;0;1096
WALDE;string;Wasserspeicher;D;E003;string;0;0;1266
WALSU;string;Steinkohle;D;E001;string;38,7;628;628
WENDL;string;Gas;D;E001;string;10;468,5923;553
WESTE;string;Steinkohle;D;E001;string;238,2;794;794
WILHE;string;Steinkohle;D;E001;string;11,2;768,2;813
ZENSE;string;Steinkohle;D;E001;string;208,5;1390;1390
ZUKUN;string;Laufwasser;D;E001;string;0;28;28
AMAGER;AMAGERVAERKET;Steinkohle;DK_O;E001;150;122,445;409;409
ASNAES POWER STATION;ASNAESVAERKET;Ölschiefer;DK_O;E001;380;211,03;212,5064;1056
AVEDÖRE POWER STATION;AVEDÖRE VAERKET;Gas;DK_O;E001;380;161,63;809;809
BORUP;HILLERÖD;Gas;DK_O;E001;150;15,03;76;76
GLENTEGÄRD;DTU;Gas;DK_O;E001;380;7,23;37;37
H. C. ÖRSTED POWER STATION;H. C. ÖRSTED VAERKET;Gas;DK_O;E001;380;26,23;132;132
HASLEV;HASLEV;Heizkraftwerk;DK_O;E001;150;0;4;4
HEJNINGE;SLAGELSE;Heizkraftwerk;DK_O;E001;150;0;10;10
KYNDBY;KYNDBYVAERKET;Öl;DK_O;E001;380;134,83;136,1066;675
RINGSTED;RINGSTED;Gas;DK_O;E001;150;1,83;10;10
STIGSNAES;STIGSNAESVAERKET;Steinkohle;DK_O;E001;150;122,145;408;408
SVANEMÖLLE;SVANEMÖLLEVAERKET;Steinkohle;DK_O;E001;150;23,745;80;80
TEGLSTRUPGÄRD;HELSINGÖR;Gas;DK_O;E001;150;11,03;56;56
VALSEVAERKET;HELSINGE;Gas;DK_O;E001;150;0,25;2;2
VESTLOLLAND;MARIBO;Heizkraftwerk;DK_O;E001;150;0;8;8
ABILDSKOV;GLAMSBJERG;Gas;DK_W;E001;150;0,37;0,37;2
BREDEKAER;HJÖRRING;Gas;DK_W;E001;150;11,63;11,63;59
ENSTED;ENSTED VAERKET;Steinkohle;DK_W;E001;220;186,945;492,4675;624
ESBJERG;ESBJERG VAERKET;Steinkohle;DK_W;E001;150;112,845;281,608;377
FYNS;FYNS VAERKET;Steinkohle;DK_W;E001;380;201,945;536,6037;674
HATTING;HORSENS;Müll;DK_W;E001;150;0;34;34
HERNING;HERNING;Gas;DK_W;E001;150;17,43;17,43;88
LYKKEGÄRD;BRAMMING;Gas;DK_W;E001;150;2,77;2,77;14
MAGSTRUP;HADERSLEV;Müll;DK_W;E001;150;0;2;2
MOSELUND;RANDERS;Steinkohle;DK_W;E001;150;15,045;34,254;51
NIBSTRUP;TAARS;Gas;DK_W;E001;150;0,63;0,63;4
NORDJYLLANDS;NORDJYLLANDS VAERKET 1;Steinkohle;DK_W;E001;380;197,445;523,3238;659
SKAERBAEKVAERKET;SKAERBAEKVAERKET;Gas;DK_W;E001;380;78,03;78,03;391
STRUER;MÄBJERG;Heizkraftwerk;DK_W;E001;150;0;27;27
STUDSTRUP;STUDSTRUPVAERKET;Ölschiefer;DK_W;E001;380;139,63;139,63;699
SVENDBORG;RUDKÖBING;Heizkraftwerk;DK_W;E001;150;0;1;1
TANGE;BJERRINGBRO;Gas;DK_W;E001;150;0;2,03;21
THYREGOD;NÖRRE SNEDE;Gas;DK_W;E001;150;0,35;0,92;5
ÄSTRUP;GRENÄ;Heizkraftwerk;DK_W;E001;150;0;17;17
ARAMON;ARAMON;Öl;F;E001;380;297,186;297,186;1486
ARRIGHI;ARRIGHI;Gas;F;E001;220;67,186;176,028;336
ASTON;ASTON;Wasserspeicher;F;E003;220;0;0;156
AUSSOIS;AUSSOIS;Wasserspeicher;F;E003;220;0;0;238
BAIXAS;CALCE;Müll;F;E001;380;0;108;108
BATZENDORF;SCHWEIGHOUSE-SUR-MODER;Müll;F;E001;220;0;89;89
BAYET;BAYET;Gas;F;E001;380;98,786;238,6032;494
BEAUCHAMPS;IKOS - FRESNOY FOLNY;Gas;F;E001;220;17,366;50,3145;87
BEAUREGARD;BLOIS;Müll;F;E001;220;0;92;92
BELLEVILLE;BELLEVILLE;KKW;F;E001;380;1834;2620;2620
BERANVILLE;EVREUX;Müll;F;E001;220;0;93;93
BIANCON;ST. CASSIEN;Wasserspeicher;F;E003;380;0;0;61
BRAEK;BRAEK;Gas;F;E001;220;177,186;358,5066;886
BRENNILIS;BRENNILIS;Gas;F;E001;220;76,186;194,8918;381
BROMMAT;BROMMAT;Wasserspeicher;F;E003;380;0;0;484
CAEN;LDC;Gas;F;E001;220;17,246;50,2515;87
CANTEGRIT;PONTENX-LES-FORGES;Müll;F;E001;380;0;89;89
CATTENOM;CATTENOM;KKW;F;E001;380;3640;5200;5200
CERGY;AZALYS;Müll;F;E001;380;0;96;96
CHALON;CHAGNY;Gas;F;E001;220;17,426;50,8212;88
CHATEAURENARD;AVIGNON-VEDENE;Müll;F;E001;220;0;99;99
CHINON B;CHINON;KKW;F;E001;380;2534;3620;3620
CHOOZ B;CHOOZ B;KKW;F;E001;380;2100;3000;3000
CIVAUX;CIVAUX;KKW;F;E001;380;2093;2990;2990
CIZE;CIZE-BOLOZON;Wasserspeicher;F;E003;220;0;0;81
CORDEMAIS;CORDEMAIS-POSTE;Steinkohle;F;E001;380;805,779;2686;2686
CORMEILLES;ARGENTEUIL;Müll;F;E001;220;0;484,6019;782
CREIL;ESIANE;Müll;F;E001;220;0;100;100
CROIX-DE-METZ;CROIX-DE-METZ;Gas;F;E001;220;0;0;0
CRUAS-MEYSSE;CRUAS;KKW;F;E001;380;2562;3660;3660
CURBANS;LAZER;Wasserspeicher;F;E003;220;0;0;261
DAMPIERRE-EN-BURLY;DAMPIERRE;KKW;F;E001;380;2492;3560;3560
DIRINON;DIRINON;Gas;F;E001;220;51,186;139,9037;256
DOBERIE;LAMBALLE;Müll;F;E001;220;0;88;88
FAVARY;PROVENCE SNET;Steinkohle;F;E001;220;286,179;954;954
FESSENHEIM;FESSENHEIM 1;KKW;F;E001;380;1232;1760;1760
FLAMANVILLE;FLAMANVILLE;KKW;F;E001;380;1862;2660;2660
FLEAC;CALITOM;Gas;F;E001;220;17,346;50,304;87
FLOIRAC;BORDEAUX-BEGLES;Müll;F;E001;220;0;109;109
FOUSCAIS;ST. GUILLERME;Wasserspeicher;F;E003;220;0;0;156
GARCHIZY;FOURCHAMBAULT;Müll;F;E001;220;0;90;90
GENISSIAT;BELLEGARDE-SUR-VALSERINE;Müll;F;E001;380;0;97;557
GERVANS;CHAMPBLAIN;Gas;F;E001;220;25,786;74,2789;129
GIEN;GIEN;Müll;F;E001;220;0;92;92
GOLFECH;GOLFECH;KKW;F;E001;380;1834;2620;2620
GRAVELINES;GRAVELINES;KKW;F;E001;380;3822;5460;5460
HORNAING;HORNAING;Steinkohle;F;E001;220;0;431;431
IZERNORE;MOUX-CHARMINES;Wasserspeicher;F;E003;220;0;0;68
JACQUARD;GRANGENT;Wasserspeicher;F;E003;220;0;0;77
L'ARDOISE;ORANGE;Gas;F;E001;220;17,386;50,325;87
L'ESTALON;TOULON;Müll;F;E001;220;0;106;106
L'HOSPITALET;L'HOSPITALET;Wasserspeicher;F;E003;220;0;0;133
LA BATHIE;LA BATHIE;Wasserspeicher;F;E003;380;0;0;586
LA COCHE;LA COCHE;Pumpspeicher;F;E003;380;-340;0;360
LA MAXE;LA MAXE;Steinkohle;F;E001;220;175,779;586;586
LA MOLE;VAL-BEYNETTE;Wasserspeicher;F;E003;220;0;0;786
LANNEMEZAN;LE PORTILLON;Wasserspeicher;F;E003;220;0;0;135
LARDIT;LARDIT;Wasserspeicher;F;E003;220;0;0;85
LE BLAYAIS;LE BLAYAIS;KKW;F;E001;380;2548;3640;3640
LE BREUIL;VALETTE;Wasserspeicher;F;E003;380;0;0;506
LE BROC-CARROS;ST. MARTIN-VESUBIE;Wasserspeicher;F;E003;380;0;0;182
LE BUGEY;LE BUGEY;KKW;F;E001;380;2506;3580;3580
LE CHASTANG;ROSIERS D'EGLETONS;Müll;F;E001;220;0;91;424
LE CHEYLAS;LE CHEYLAS;Pumpspeicher;F;E003;380;-480;0;540
LE HAVRE;LE HAVRE;Steinkohle;F;E001;380;460,779;1536;1536
LE HOURAT;LICQ-ATHEREY;Wasserspeicher;F;E003;220;0;0;246
LE SAUTET;SAUTET;Wasserspeicher;F;E003;220;0;0;116
LE TRICASTIN;LE TRICASTIN;KKW;F;E001;380;2562;3660;3660
LES BREVIERES;LES BREVIERES;Wasserspeicher;F;E003;220;0;0;436
LES ESPIERS;ORISANE;Müll;F;E001;220;0;192;192
LUCY;LUCY;Steinkohle;F;E001;220;106,779;356;356
MARSILLON;PAU-LESCAR;Müll;F;E001;380;0;92;92
MARTIGUES;MARTIGUES;Öl;F;E001;220;203,186;203,186;1016
MAZE;AUZERETTE;Wasserspeicher;F;E003;220;0;0;69
MENTON;ST. DALMAS;Wasserspeicher;F;E003;220;0;0;90
MERENS;TEICH;Wasserspeicher;F;E003;220;0;0;392
MIEGEBAT;ARTOUSTE;Wasserspeicher;F;E003;220;0;0;128
MIONS;VALORLY;Müll;F;E001;380;0;94;94
MONTAHUT;MONTAHUT;Wasserspeicher;F;E003;220;0;0;143
MONTEREAU;MONTEREAU;Gas;F;E001;380;91,186;224,4266;456
MONTEYNARD;MONTEYNARD;Wasserspeicher;F;E003;220;0;0;506
MONTEZIC;MONTEZIC POSTE;Pumpspeicher;F;E003;380;-840;0;950
MORBRAS;VAIRES;Steinkohle;F;E001;380;192,279;641;641
MOUGINS;ANTIBES;Müll;F;E001;220;0;96;96
MOULNEAUX;ISSEANE;Müll;F;E001;220;0;232;232
MÜLHAUSEN;SAUSHEIM;Müll;F;E001;220;0;99;99
NANTES;CHEVIRE;Gas;F;E001;220;87,186;216,762;436
NIORT;GIZAY;Gas;F;E001;220;17,346;50,304;87
NOGENT/SEINE;NOGENT;KKW;F;E001;380;1834;2620;2620
PALUEL;PENLY POSTE PALUEL;KKW;F;E001;380;3724;5320;5320
PARISET;COGERI;Gas;F;E001;220;21,026;61,1889;106
PASSY;PASSY;Müll;F;E001;220;0;90;90
PENLY;PENLY CENTRALE;KKW;F;E001;380;1862;2660;2660
PEYRAT;VASSIVIERE;Wasserspeicher;F;E003;220;0;0;155
PEYROU;LUNEL-VIEL;Müll;F;E001;220;0;96;96
PIED-DE-BORNE;PUYLAURENT;Wasserspeicher;F;E003;220;0;0;194
PLAINE HAUTE;GUERLEDAN;Wasserspeicher;F;E003;380;0;0;56
PORCHEVILLE B;PORCHEVILLE;Öl;F;E001;380;497,186;497,186;2486
PORT BOUC;COMBIGOLFE;Gas;F;E001;220;105,186;785,0346;1677
PRAGNERES;SOULOM;Wasserspeicher;F;E003;220;-331,15;0;429
PREGUILLAC;ST. LAURENT DE COGNAC;Gas;F;E001;380;17,346;50,304;87
PUSY;NOIDANS-LE-FERROUX;Müll;F;E001;220;0;90;90
PYMONT;LONS-LE-SAUNIER;Müll;F;E001;220;0;87;87
QUARTES;P. SAMBRE;Gas;F;E001;220;99,586;240,0673;498
QUINSON;QUINSON;Wasserspeicher;F;E003;220;0;0;81
RABATAU;LA CIOTAT;Gas;F;E001;220;17,426;50,8212;88
RECY;AUREADE;Müll;F;E001;220;0;94;94
REVIN;REVIN;Pumpspeicher;F;E003;380;-800;0;848
RIORGES;VILLEREST;Wasserspeicher;F;E003;220;0;0;98
RUEYRES;ST. ETIENNE-CANTALES;Wasserspeicher;F;E003;380;0;0;712
SALLES CURAN;BAGE;Wasserspeicher;F;E003;220;0;0;110
SANDOUVILLE;OREADE;Müll;F;E001;220;0;103;103
SAVIGNAC;MARCILLAC;Wasserspeicher;F;E003;220;0;0;70
SEPTEMES;SEMAG;Gas;F;E001;220;17,346;50,304;87
SERRE-PONCON;LES CLAUX;Wasserspeicher;F;E003;220;0;0;528
SISTERON;SISTERON;Wasserspeicher;F;E003;220;0;0;254
ST-ALBAN-ST-MAURICE;ST. ALBAN;KKW;F;E001;380;1869;2670;2670
ST-LAURENT-DES-EAUX 1;ST-LAURENT-DES-EAUX 1;KKW;F;E001;380;640,5;915;915
ST-LAURENT-DES-EAUX 2;ST-LAURENT-DES-EAUX 2;KKW;F;E001;380;640,5;915;915
ST. AVOLD;EMILE-HUCHET;Steinkohle;F;E001;380;418,779;1396;1396
ST. CROIX;CHAUDANNE;Wasserspeicher;F;E003;220;0;0;370
ST. GUILLERME;CHAMPCELLA;Wasserspeicher;F;E003;220;0;0;52
ST. NAZAIRE;MONTOIR-DE-BRETAGNE;Gas;F;E001;220;104,186;248,3849;521
ST. VICTOR;LE POUGET;Pumpspeicher;F;E003;220;-41,5;0;612
STRASBOURG;STRASBOURG 2;Müll;F;E001;220;0;108;108
SUPER-BISSORTE;SUPER-BISSORTE;Pumpspeicher;F;E003;380;-640;0;923
THIONVILLE;THIONVILLE;Gas;F;E001;220;53,186;144,6214;266
TORE-SUPRA;VINON;Wasserspeicher;F;E003;380;0;0;72
TRINITE VICTOR;NICE;Müll;F;E001;220;0;114;114
VALENCIENNES;BOUCHAIN;Steinkohle;F;E001;220;0;437;437
VANDIERES;BLENOD;Steinkohle;F;E001;380;250,779;836;836
VAUJANY;GRAND MAISON;Pumpspeicher;F;E003;380;-1275;0;1840
VERFEIL;BESSIERES;Müll;F;E001;380;0;103;103
VILLARODIN;VILLARODIN;Wasserspeicher;F;E003;380;0;0;400
VILLEFRANCHE-SUR-SAONE;VILLEFRANCHE-SUR-SAONE;Müll;F;E001;220;0;93;93
VILLEVAUDE;ST. THIBAULT-DES-VIGNES;Müll;F;E001;380;0;98;98
VINCEY;RAMBERVILLERS;Müll;F;E001;380;0;92;92
VITRY;VITRY;Steinkohle;F;E001;220;0;1541;1541
VOUGLANS;VOUGLANS;Wasserspeicher;F;E003;220;0;0;328
BERGUM;BERGUM;Gas;N;E001;220;131,396;542,0772;657
BEVERWIJK;VELSEN;Gas;N;E001;380;0;905,404;1077
BORSSELE;SLOE;Gas;N;E001;380;79,596;2595,2676;2814
DIEMEN;DIEMEN 33;Gas;N;E001;380;0;720,3497;898
DODEWAARD;GELDERLAND;Steinkohle;N;E001;380;8,196;608,7837;624
EEMSHAVEN;EEMS 1;Gas;N;E001;380;0;2097,2661;2448
EINDHOVEN;EINDHOVEN;Gas;N;E001;380;8,596;55,7176;88
GEERTRUIDENBERG;DONGE;Gas;N;E001;380;5,196;2020,3295;2202
HENGELO;SALINCO;Gas;N;E001;380;0;85,8928;123
HESSENWEG;HARCULO;Gas;N;E001;220;69,796;268,5698;349
KRIMPEN;ROTTERDAM;GuD;N;E001;380;0;1318,2166;1565
LELYSTAD;LELYSTAD;Gas;N;E001;380;22,396;901,8673;1106
LOUWSMEER;HARLINGEN;Müll;N;E001;220;0;10;10
MAASBRACHT;DSM;GuD;N;E001;380;45,196;2094,79;2441
MAASVLAKTE;MAASVLAKTE 1;Steinkohle;N;E001;380;14,596;1141,426;1166
MEEDEN;KLAZIENAVEEN;Gas;N;E001;380;3,196;100,0413;158
OOSTZAAN;HEMWEG 7;Steinkohle;N;E001;380;0;1338,2699;1470
ROBBENPLAAT;DELFZIJL;Müll;N;E001;380;0;4;4
SIMONSHAVEN;BOTLEK;Müll;N;E001;380;0;202,9946;227
WEIWERD;DELESTO;Gas;N;E001;220;104,596;420,9056;523
WESTERTEE;LEIDEN;Gas;N;E001;380;14,196;484,752;652
ZEYERVEEN;WIJSTER;Müll;N;E001;220;0;41;41
ALTENWÖRTH;THEIß;Gas;O;E001;220;171,696;758,4727;859
BISAMBERG;DONAUSTADT 3;Gas;O;E001;380;0;774,0948;923
DÜRNROHR;DÜRNROHR;Steinkohle;O;E001;380;244,644;816;816
HAUSRUCK;TIMELKAM CC;GuD;O;E001;220;0;635,9387;749
HESSENBERG;NIKALSDORF;Müll;O;E001;220;0;66;66
HÄUSLING;HÄUSLING;Pumpspeicher;O;E003;220;-360;0;366
KAINACHTAL;WERNDORF;Heizkraftwerk;O;E001;380;0;1483,5421;1608
KAPRUN;KAPRUN LIMBERG II;Pumpspeicher;O;E003;220;-480;0;996
KOPS I;RIFAWERK;Pumpspeicher;O;E003;220;-8;0;913
KÜHTAI;KÜHTAI;Pumpspeicher;O;E003;220;-250;0;295
LIENZ;FELDSEE;Wasserspeicher;O;E003;380;0;0;370
LÜNERSEE;LÜNERSEE;Pumpspeicher;O;E003;220;-224;0;338
MALTA;ZEDERHAUS;Wasserspeicher;O;E003;220;-580;0;1154
MAYRHOFEN;MAYRHOFEN;Wasserspeicher;O;E003;220;0;0;351
OSTSTEIERMARKT;GRAZ;Heizkraftwerk;O;E001;380;0;116;116
OTTENSHEIM;H. LINZ;Gas;O;E001;220;0;246,6105;299
PRUTZ;PRUTZ;Wasserspeicher;O;E003;220;0;0;774
PYHRN;HIEFLAU;Wasserspeicher;O;E003;220;0;0;69
RODUND;RODUND;Pumpspeicher;O;E003;220;-317;0;514
ROSEGG;ARNOLDSTEIN;Müll;O;E001;220;0;66;66
ROßHAG;ROßHAG;Pumpspeicher;O;E003;220;-240;0;237
SALZACH;RIEDERSBACH 1;Steinkohle;O;E001;220;0;557;612
SATTLEDT;WELS;Müll;O;E001;220;0;88;88
SILZ;SILZ;Pumpspeicher;O;E003;220;-500;0;506
ST. ANDRÄ;KORALPE;Pumpspeicher;O;E003;220;-50;0;56
TAUERN;DIESSBACH;Wasserspeicher;O;E003;380;0;0;158
THAUR;ACHENSEE;Wasserspeicher;O;E003;220;0;0;85
WEIßENBACH;GOSAU;Wasserspeicher;O;E003;220;0;0;106
WERBEN;LANGENEGG;Wasserspeicher;O;E003;220;0;0;80
